variable,domain,r_pearson,p_pearson,r_spearman,p_spearman,r_boot_mean,r_ci_lo,r_ci_hi,var_ratio,human_mean,silicon_mean,n_valid,model
stfeco,wellbeing,0.13491563886681002,1.6929696789880303e-82,0.12353937453189799,2.252617406444485e-69,0.13466832206598134,0.12055897263143872,0.14878489827928987,0.2618217187253325,4.443766433497048,6.351255596651741,20155,qwen
stfgov,wellbeing,0.10185013648012453,4.965389035933054e-47,0.10312990760549337,3.510059721429196e-48,0.10187668974433452,0.08663592430216474,0.11562794004846864,0.23904502955232204,4.079756759473314,6.817116021023946,19896,qwen
stfhlth,wellbeing,0.09992214853156547,2.2776980032529308e-46,0.103234149200951,2.1679734058075675e-49,0.09981919082852381,0.0859451078610023,0.11392912909872048,0.12995762061369653,5.169177174819685,7.118041086554376,20373,qwen
stfedu,wellbeing,0.04688134599264424,4.927471427106838e-11,0.05392807766568286,3.955150431663106e-14,0.04669265637902907,0.033240859647799374,0.061071888787173303,0.23213983801358218,5.295611891671757,6.870747140423461,19639,qwen
imueclt,immigration,0.037546528807059026,1.1438367788507621e-07,0.04052127873170845,1.048616687620744e-08,0.03782457736842447,0.022497447458631005,0.05128250206788311,0.21561649692036738,5.450468977278427,7.259394470404985,19931,qwen
imwbcnt,immigration,0.0654832043943872,2.5653653388398664e-20,0.0695242610274985,1.0502494101802383e-22,0.0651540018513364,0.050587328823781294,0.07982452164002171,0.941367930358836,5.119836997534839,5.480219244823386,19852,qwen
imbgeco,immigration,0.0441781295081034,4.5752528937910503e-10,0.045356556634146124,1.559352889340843e-10,0.04392520684277756,0.028484823382719262,0.059356513174764085,0.17877733360293155,5.385114081817268,6.920586230402181,19889,qwen
imsmetn,immigration,-0.043259010165798674,8.553901565585539e-10,-0.0411909491415039,5.195755742201221e-09,-0.043433982533054166,-0.057873874281077646,-0.02887693858666196,0.40354155702958316,2.028021102926538,2.9619464720194646,20092,qwen
impcntr,immigration,-0.03326576829642697,2.478999423454074e-06,-0.03652449823966127,2.321940593638784e-07,-0.033332759877316,-0.04661479010138248,-0.019961610394005406,0.6783516710646764,2.4483532934131738,2.8209470968997907,20037,qwen
imdfetn,immigration,-0.044101898619805964,4.078994504726092e-10,-0.0453916971448232,1.2430874765957727e-10,-0.04455827544304842,-0.05764113322694561,-0.030433327006499037,0.5488644562749078,2.3755915317559153,2.8582343780416584,20073,qwen
gincdif,values,0.03092092830107454,1.1328106029718323e-05,0.03342350748640007,2.078487560740319e-06,0.030644964178284814,0.017029321488320287,0.04377952545984065,0.3472489383940108,2.0931963674259344,3.5043454987834552,20151,qwen
freehms,values,-0.13515904499548448,1.5251095203865377e-81,-0.14085553937954315,1.8169363224769286e-88,-0.13523146166887703,-0.1493434915169918,-0.12085814583404367,0.5727750396713102,2.1362388298137884,3.9479616895874265,19844,qwen
hmsfmlsh,values,0.004594876864606582,0.5190765155230902,-0.0007757085455823322,0.913321747408349,0.004404102780063566,-0.010549412715303911,0.019359721190694842,0.125504588167307,3.8118399675060926,2.961405557989001,19693,qwen
hmsacld,values,-0.07018398298957962,4.736326754876393e-23,-0.07721714631244919,1.4246061104677592e-27,-0.07024540188515588,-0.08438796112026345,-0.056782754598048914,0.26790367142220484,2.852607709750567,3.2387455494317905,19799,qwen
euftf,values,0.005441849319746642,0.4547782112826711,0.00833915084166532,0.25202398255662656,0.005528199027659534,-0.009015934443739082,0.0207035759602353,0.2874674447585617,5.438139140571186,6.525450209286479,18869,qwen
atchctr,attachment,0.02284137540693029,0.0010905366590065648,0.025382665148069104,0.00028391421496264785,0.023200234648263957,0.008304772564424894,0.038611423305379144,0.1812408925467387,7.8790843279201725,7.510418998491411,20443,qwen
atcherp,attachment,0.07590035289922012,2.9332170958262554e-27,0.062217977345884065,7.934442639332016e-19,0.07562545735556828,0.06047430633738959,0.09051061161932193,0.2110413561722461,5.796030217745519,6.912758603904006,20246,qwen
health,health,-0.08630160821992358,3.1313735204117e-35,-0.088853971407533,2.990835670966482e-37,-0.08623596516988764,-0.09903935035851373,-0.07246881822162148,0.3531225458545412,2.185986454222092,3.308094470849448,20522,qwen
rlgatnd,religion,0.0061671766081810055,0.3781672188468046,0.002713361596427328,0.6982147820011894,0.006257325871981884,-0.007671666686522283,0.01962440454230453,0.13063077421835662,5.397963180571876,3.1567792485886703,20422,qwen
aesfdrk,safety,-0.06038420994322727,6.8408812377313716e-18,-0.06255389916177045,4.346592342464934e-19,-0.06017604044352485,-0.07437222433831436,-0.04655766115799738,0.42597412964682546,1.89283430875916,2.733534478563434,20332,qwen
hincfel,income,-0.17015517128100902,2.0254193713571704e-131,-0.16014265552740578,1.928664999026434e-116,-0.17011895443382777,-0.18523820498675078,-0.15522521136710882,0.270611083115422,1.948062206862503,2.856934306569343,20255,qwen
