variable,domain,r_pearson,p_pearson,r_spearman,p_spearman,r_boot_mean,r_ci_lo,r_ci_hi,var_ratio,human_mean,silicon_mean,n_valid,model
imdfetn,immigration,-0.047735435585759635,1.3219231737232853e-11,-0.053918834973325974,2.1076811378666383e-14,-0.04769951423476104,-0.06177733477055131,-0.03428227541725593,0.4039262153394202,2.3755915317559153,2.803270709627178,20071,qwen
gincdif,values,0.021665152139417193,0.002101121714245531,0.023890684052452725,0.0006949268190706166,0.021905245189469964,0.008756047635347302,0.03457924452385909,0.33209145972486276,2.0931963674259344,3.3672198160494426,20150,qwen
freehms,values,-0.1147858814353151,1.0227855282050168e-59,-0.1467721888600529,7.540016609660678e-97,-0.11484563924859628,-0.12770791199407436,-0.10134598724154388,0.6950621303696124,2.1362388298137884,3.710434105509052,20029,qwen
hmsfmlsh,values,-0.007340238285113461,0.30297748431555305,-0.014833360488355488,0.03737175230070603,-0.007659947350057328,-0.020753412183203167,0.004749707198419492,0.31536705061813425,3.8118399675060926,2.9298262689181955,19695,qwen
hmsacld,values,-0.05611299448795684,2.5800374204941686e-15,-0.06612435349304027,1.1228048550454281e-20,-0.0563183129505789,-0.07004052904685774,-0.04270643657514794,0.19638409074192348,2.852607709750567,2.993526405451448,19841,qwen
euftf,values,0.007738962028944732,0.28868903906451165,0.005862754821439454,0.42152916251040357,0.007468861315208023,-0.006435753651409227,0.021549880163856693,0.20164004874788494,5.438139140571186,6.809889089754239,18798,qwen
atchctr,attachment,0.011025738264701329,0.11628319061782631,0.02580015649645128,0.0002372748469755911,0.011122628523177327,-0.002627558959907836,0.02474888633384288,0.2507861382468481,7.8790843279201725,7.245509363663104,20292,qwen
atcherp,attachment,0.03389120105198051,1.5509706193050571e-06,0.02562045543365713,0.00028165623265294116,0.03397826227638747,0.019858319292920194,0.04969333885789429,0.16748802278652716,5.796030217745519,7.325094441446303,20088,qwen
health,health,-0.09265403541274925,2.80137090848708e-40,-0.1152476732197052,1.738588116368343e-61,-0.09247694195418417,-0.10586354777304588,-0.07905276248161366,0.47461151059836054,2.185986454222092,3.4381286175858135,20475,qwen
rlgatnd,religion,0.0053102085947633205,0.4479507691972898,0.005173440675508498,0.4597301622911601,0.005523976707953582,-0.00775611934639437,0.018923334562274637,0.36106080590260164,5.397963180571876,2.9771278407708404,20423,qwen
aesfdrk,safety,-0.03909623189157184,2.4632741664660553e-08,-0.04289882265044789,9.437425735639651e-10,-0.03915951171003284,-0.05382327811670848,-0.025072356181556267,0.3379789147366893,1.89283430875916,2.837316847587986,20327,qwen
hincfel,income,-0.05766761173807827,2.277550517229055e-16,-0.06548446621047274,1.1511065051713466e-20,-0.05769131067363962,-0.07177838768287881,-0.04371984072523131,0.36960162601717855,1.948062206862503,2.7722154521082136,20220,qwen
