deflator,variable,cntry,hat,stud_resid,cooks_d
USD,pplfair,AT,0.12840097219089058,0.5882027496367679,0.008494824778473005
USD,pplfair,BE,0.12991112617072517,-0.6618532548513435,0.010900712861855389
USD,pplfair,BG,0.0908010828336769,-1.9755231884059548,0.06495986757929849
USD,pplfair,CH,0.18438891238838395,-0.11217718330253974,0.0004741431636349851
USD,pplfair,CY,0.20548003725746,-1.7369101162154363,0.13003739507959297
USD,pplfair,DE,0.13051599279747264,0.1557433706879555,0.0006068341626585192
USD,pplfair,EE,0.1372000463866086,2.2280253723390424,0.131562815539881
USD,pplfair,ES,0.20090052169098482,1.6572222873570581,0.11507752097264227
USD,pplfair,FI,0.2658765336308585,1.3820924120666398,0.11530119709369542
USD,pplfair,FR,0.15542159276704076,0.15617513737208064,0.0007480729037360218
USD,pplfair,GB,0.13940275857975337,-0.29425429510807355,0.0023375762677245683
USD,pplfair,GR,0.22185701863222235,0.39837109710909846,0.007541160097755163
USD,pplfair,HR,0.08958596223258315,0.032895368582655855,1.7746768357336634e-05
USD,pplfair,HU,0.08967455151101775,-0.12649513865598502,0.0002627053698012697
USD,pplfair,IE,0.18989642351282945,-0.8168618904212104,0.02606887296233665
USD,pplfair,IL,1.0000000000000002,2.6645352591003757e-09,1.183291357831518e-06
USD,pplfair,IS,0.25836596695298936,-0.8022527377707531,0.037369459832122004
USD,pplfair,IT,0.21177612089472334,-1.3576662646280764,0.08253957048697903
USD,pplfair,LT,0.12077343306678295,0.44432738268122934,0.0045198655443251775
USD,pplfair,LV,0.09154800199912777,1.3207025721376633,0.02929582164361102
USD,pplfair,ME,0.12876114050099915,-1.445826100258053,0.05149065867697763
USD,pplfair,NL,0.12500182194611326,0.9503598331663268,0.02150473470419708
USD,pplfair,NO,0.27001570363591026,-0.40495083305291646,0.010109480716555147
USD,pplfair,PL,0.08945230326911043,0.15332917248639572,0.0003849347870308597
USD,pplfair,PT,0.20418772190940915,1.0321118421262063,0.04555344855683458
USD,pplfair,RS,0.1283589766144627,-0.41425511408819954,0.004211851889826866
USD,pplfair,SE,0.26143625096612666,-0.17142108596903485,0.0017336245701154657
USD,pplfair,SI,0.15603597627629823,0.1800991042472246,0.0009994766758779892
USD,pplfair,SK,0.10031373534285296,-0.9784883011678789,0.017792187100782758
USD,pplfair,UA,0.49465931404258456,0.8168373494948066,0.10885336271320754
USD,pplhlp,AT,0.12840097219089058,1.9890436199953043,0.0971379511911839
USD,pplhlp,BE,0.12991112617072517,-1.153391079516316,0.03310431900829824
USD,pplhlp,BG,0.0908010828336769,-1.9954877393998767,0.06627946511832969
USD,pplhlp,CH,0.18438891238838395,-0.023135809124098006,2.016832431759217e-05
USD,pplhlp,CY,0.20548003725746,-0.8271883256969396,0.029493231847192963
USD,pplhlp,DE,0.13051599279747264,-0.3843681558618316,0.003696116765642579
USD,pplhlp,EE,0.1372000463866086,0.6933392039372641,0.012740439495505896
USD,pplhlp,ES,0.20090052169098482,1.1436754448500193,0.054806814483621326
USD,pplhlp,FI,0.2658765336308585,1.0187533864776597,0.06264663984543
USD,pplhlp,FR,0.15542159276704076,-2.002963405454286,0.12304562043186516
USD,pplhlp,GB,0.13940275857975337,1.3633134564992238,0.05017779936939435
USD,pplhlp,GR,0.22185701863222235,0.5153230623373892,0.012618905134598714
USD,pplhlp,HR,0.08958596223258315,-0.5436046235605375,0.00484636423115428
USD,pplhlp,HU,0.08967455151101775,0.10199088492489505,0.00017078274868693823
USD,pplhlp,IE,0.18989642351282945,0.04704838764273529,8.647975982017737e-05
USD,pplhlp,IL,1.0000000000000002,8.881784197001252e-10,1.3147681753683533e-07
USD,pplhlp,IS,0.25836596695298936,0.08549878277266387,0.0004244380085802263
USD,pplhlp,IT,0.21177612089472334,-0.7423404380713515,0.024676433370674437
USD,pplhlp,LT,0.12077343306678295,0.8220185462087174,0.01546972491449614
USD,pplhlp,LV,0.09154800199912777,0.6454501946215128,0.006997148770562061
USD,pplhlp,ME,0.12876114050099915,-0.01189469325294737,3.4850003010329756e-06
USD,pplhlp,NL,0.12500182194611326,0.14098675192013238,0.00047327607926266285
USD,pplhlp,NO,0.27001570363591026,-0.9022564391264252,0.05018619099679974
USD,pplhlp,PL,0.08945230326911043,-0.03759821446867555,2.31457905451167e-05
USD,pplhlp,PT,0.20418772190940915,-0.09029606919762888,0.0003486626509114418
USD,pplhlp,RS,0.1283589766144627,-1.1930560357120474,0.03493486086571844
USD,pplhlp,SE,0.26143625096612666,-0.20436203839423908,0.002463922373049728
USD,pplhlp,SI,0.15603597627629823,1.40960926756624,0.061227573863471066
USD,pplhlp,SK,0.10031373534285296,-1.0733123576356889,0.021407715329421335
USD,pplhlp,UA,0.49465931404258456,1.6571566213821245,0.44802039838573027
USD,ppltrst,AT,0.12840097219089058,1.413120892282724,0.04902966873802462
USD,ppltrst,BE,0.12991112617072517,0.06285876046709186,9.832480811683982e-05
USD,ppltrst,BG,0.0908010828336769,-1.3510888597809676,0.03038426209369407
USD,ppltrst,CH,0.18438891238838395,0.1650573834343239,0.0010265269215575428
USD,ppltrst,CY,0.20548003725746,-1.2112379936324686,0.06323718690018042
USD,ppltrst,DE,0.13051599279747264,-0.47761040551926687,0.0057068760853474345
USD,ppltrst,EE,0.1372000463866086,2.024870629892764,0.10866444269350015
USD,ppltrst,ES,0.20090052169098482,1.7542866087014302,0.1289525882460261
USD,ppltrst,FI,0.2658765336308585,1.41913062744496,0.12156383631467474
USD,ppltrst,FR,0.15542159276704076,-1.9188636357308648,0.11292974729237161
USD,ppltrst,GB,0.13940275857975337,0.10011878749463113,0.0002706146666658793
USD,ppltrst,GR,0.22185701863222235,0.49961911628516203,0.011861527260843411
USD,ppltrst,HR,0.08958596223258315,0.3989663038763922,0.0026104910076135174
USD,ppltrst,HU,0.08967455151101775,0.10452895160500392,0.0001793884462543852
USD,ppltrst,IE,0.18989642351282945,-0.8917166536605753,0.031065528085555717
USD,ppltrst,IL,1.0000000000000002,1.7763568394002505e-09,5.259072701473413e-07
USD,ppltrst,IS,0.25836596695298936,-0.5684887223425433,0.01876454817937192
USD,ppltrst,IT,0.21177612089472334,-0.34684460929296185,0.005386988508639391
USD,ppltrst,LT,0.12077343306678295,1.0652921853051895,0.025981058523336077
USD,ppltrst,LV,0.09154800199912777,-1.516628902938964,0.03863263154818003
USD,ppltrst,ME,0.12876114050099915,0.03415011081357323,2.8726357507971353e-05
USD,ppltrst,NL,0.12500182194611326,1.4876242313382428,0.05269196947305025
USD,ppltrst,NO,0.27001570363591026,-0.38383148245106935,0.009082500730972803
USD,ppltrst,PL,0.08945230326911043,0.011752726987229635,2.261595193190555e-06
USD,ppltrst,PT,0.20418772190940915,-0.6965063952555837,0.02074521570773218
USD,ppltrst,RS,0.1283589766144627,0.45236520349420145,0.005022451084392221
USD,ppltrst,SE,0.26143625096612666,-0.4635935243480291,0.01267947556862052
USD,ppltrst,SI,0.15603597627629823,-0.16584072778385708,0.0008474848593296171
USD,ppltrst,SK,0.10031373534285296,-1.228898779789799,0.02806404627167429
USD,ppltrst,UA,0.49465931404258456,0.31826486566533396,0.01652525124352833
USD,psppipla,AT,0.12840097219089058,0.23094999392078666,0.001309592667530755
USD,psppipla,BE,0.12991112617072517,-0.926844524543235,0.02137692626611255
USD,psppipla,BG,0.0908010828336769,-1.0475096731009663,0.018264044290456347
USD,psppipla,CH,0.18438891238838395,2.8646413895765037,0.30920104728656445
USD,psppipla,CY,0.20548003725746,-0.2664985033540284,0.003061280468490074
USD,psppipla,DE,0.13051599279747264,1.0442797633839034,0.027282527826826348
USD,psppipla,EE,0.1372000463866086,0.588731402337722,0.009186018109408136
USD,psppipla,ES,0.20090052169098482,-0.15417377921990633,0.0009959785918510805
USD,psppipla,FI,0.2658765336308585,-0.0740020868472822,0.0003305579335749675
USD,psppipla,FR,0.15542159276704076,-1.2465333683708586,0.047657136959567026
USD,psppipla,GB,0.13940275857975337,-1.1014223338920066,0.03275125338322388
USD,psppipla,GR,0.22185701863222235,1.380371444194388,0.0905429104332105
USD,psppipla,HR,0.08958596223258315,-1.6687688428283662,0.04567116941949846
USD,psppipla,HU,0.08967455151101775,-0.37058971291778114,0.002254799856888903
USD,psppipla,IE,0.18989642351282945,-1.4317728986462106,0.08008907184989911
USD,psppipla,IL,1.0000000000000002,4.440892098500626e-10,3.286920438420883e-08
USD,psppipla,IS,0.25836596695298936,-1.0762107026365542,0.06724949352985429
USD,psppipla,IT,0.21177612089472334,-0.8936639245789039,0.03576223102916406
USD,psppipla,LT,0.12077343306678295,0.04757911127005506,5.182651544372499e-05
USD,psppipla,LV,0.09154800199912777,-0.8176459586042234,0.01122861586219225
USD,psppipla,ME,0.12876114050099915,1.4988560819960879,0.05533707450088283
USD,psppipla,NL,0.12500182194611326,0.5816861316196134,0.00805629504858216
USD,psppipla,NO,0.27001570363591026,0.6259069843306553,0.024151485608529005
USD,psppipla,PL,0.08945230326911043,0.8910299076600856,0.012999365053830732
USD,psppipla,PT,0.20418772190940915,-0.054794448265434705,0.00012839285458163326
USD,psppipla,RS,0.1283589766144627,0.5449907397669975,0.007289799433093882
USD,psppipla,SE,0.26143625096612666,0.5299636684581489,0.01656985716139565
USD,psppipla,SI,0.15603597627629823,0.47203593310012143,0.006865934849373558
USD,psppipla,SK,0.10031373534285296,-0.10588168478195144,0.00020833380604257104
USD,psppipla,UA,0.49465931404258456,0.05797582919251343,0.0005483585414385899
USD,psppsgva,AT,0.12840097219089058,-0.28623655437199313,0.0020116411696240078
USD,psppsgva,BE,0.12991112617072517,-1.0465342802507447,0.027254511312255147
USD,psppsgva,BG,0.0908010828336769,0.3259261354053991,0.0017681505550641045
USD,psppsgva,CH,0.18438891238838395,3.3375352499863897,0.41971274168985384
USD,psppsgva,CY,0.20548003725746,-0.6242578481659727,0.016797381805313025
USD,psppsgva,DE,0.13051599279747264,0.573286705446963,0.008222324713405282
USD,psppsgva,EE,0.1372000463866086,0.420128872979078,0.004677975606810488
USD,psppsgva,ES,0.20090052169098482,0.5793541503120938,0.014064270540721959
USD,psppsgva,FI,0.2658765336308585,-0.6505002011401658,0.025541977701866534
USD,psppsgva,FR,0.15542159276704076,-0.9838923819470642,0.02969035066032271
USD,psppsgva,GB,0.13940275857975337,-0.814653526439197,0.017917031263479665
USD,psppsgva,GR,0.22185701863222235,0.8066841637324974,0.030922142703786754
USD,psppsgva,HR,0.08958596223258315,-1.9154695683123164,0.06017280820201651
USD,psppsgva,HU,0.08967455151101775,-0.24161736803750344,0.000958467911148563
USD,psppsgva,IE,0.18989642351282945,-1.2709451200909176,0.06310715204034953
USD,psppsgva,IL,1.0000000000000002,1.1102230246251565e-09,2.054325274013052e-07
USD,psppsgva,IS,0.25836596695298936,-0.5071884144735476,0.014935956967056322
USD,psppsgva,IT,0.21177612089472334,-1.3282303998645755,0.07899925267627192
USD,psppsgva,LT,0.12077343306678295,0.4152655755106628,0.003947946149170286
USD,psppsgva,LV,0.09154800199912777,-0.9007142523990033,0.01362604143653807
USD,psppsgva,ME,0.12876114050099915,1.2249695453378528,0.03696127208274318
USD,psppsgva,NL,0.12500182194611326,0.5329799758824447,0.006763628253373911
USD,psppsgva,NO,0.27001570363591026,0.7001616805616183,0.030221842055627435
USD,psppsgva,PL,0.08945230326911043,0.923465952319462,0.01396301976361354
USD,psppsgva,PT,0.20418772190940915,0.5674053784737063,0.01376748571312579
USD,psppsgva,RS,0.1283589766144627,-0.3001288564132799,0.0022108172291817603
USD,psppsgva,SE,0.26143625096612666,0.46070024900202977,0.012521704864759719
USD,psppsgva,SI,0.15603597627629823,-0.0649333252647611,0.00012992264272571882
USD,psppsgva,SK,0.10031373534285296,-0.2627999315976699,0.0012834192749876332
USD,psppsgva,UA,0.49465931404258456,0.549777446058753,0.04931107994247199
USD,rlgatnd,AT,0.12840097219089058,-0.7261518529689921,0.01294658491942123
USD,rlgatnd,BE,0.12991112617072517,0.6792949325479538,0.011482811396382691
USD,rlgatnd,BG,0.0908010828336769,0.4395457214107911,0.003215799633178868
USD,rlgatnd,CH,0.18438891238838395,-0.40478957536489996,0.006173892598752175
USD,rlgatnd,CY,0.20548003725746,-1.413315060025383,0.08609769908888552
USD,rlgatnd,DE,0.13051599279747264,0.5868948381622463,0.008617304955020177
USD,rlgatnd,EE,0.1372000463866086,1.8123751821904757,0.08705407550901484
USD,rlgatnd,ES,0.20090052169098482,2.1236039326996092,0.1889626665497382
USD,rlgatnd,FI,0.2658765336308585,-0.3301090201621106,0.006577705634809904
USD,rlgatnd,FR,0.15542159276704076,0.7943789056428087,0.019354213936750516
USD,rlgatnd,GB,0.13940275857975337,0.12378047377795154,0.0004136418284257194
USD,rlgatnd,GR,0.22185701863222235,-0.7654618566417731,0.027842589634728826
USD,rlgatnd,HR,0.08958596223258315,-0.4111439029881849,0.002772282448880628
USD,rlgatnd,HU,0.08967455151101775,1.0693035465869034,0.01877255103581936
USD,rlgatnd,IE,0.18989642351282945,-1.8483449719313148,0.1334722698801132
USD,rlgatnd,IL,1.0000000000000002,2.6645352591003757e-09,1.183291357831518e-06
USD,rlgatnd,IS,0.25836596695298936,0.19723670942873273,0.0022587590281315643
USD,rlgatnd,IT,0.21177612089472334,-0.7325307881189193,0.024028569495711253
USD,rlgatnd,LT,0.12077343306678295,-0.17209265536836335,0.0006780223817905254
USD,rlgatnd,LV,0.09154800199912777,1.3582352790823873,0.030984582531263318
USD,rlgatnd,ME,0.12876114050099915,-1.6254677415827892,0.0650808230622353
USD,rlgatnd,NL,0.12500182194611326,0.7283994017073494,0.012632726820939444
USD,rlgatnd,NO,0.27001570363591026,-0.006595953543946747,2.6821275749632467e-06
USD,rlgatnd,PL,0.08945230326911043,-1.894470181845469,0.058764240178000166
USD,rlgatnd,PT,0.20418772190940915,0.7701281126392754,0.025362595323153523
USD,rlgatnd,RS,0.1283589766144627,-0.036667881442486866,3.299962240525551e-05
USD,rlgatnd,SE,0.26143625096612666,0.13802648844517532,0.0011239615321703197
USD,rlgatnd,SI,0.15603597627629823,0.39685743120611094,0.004853092756742692
USD,rlgatnd,SK,0.10031373534285296,-0.8491510244638948,0.013399479775419075
USD,rlgatnd,UA,0.49465931404258456,-0.08956025953539923,0.0013085832647549388
USD,sclmeet,AT,0.12840097219089058,-0.021124343581353653,1.0956372005188704e-05
USD,sclmeet,BE,0.12991112617072517,0.2585759147602893,0.0016638249079360947
USD,sclmeet,BG,0.0908010828336769,0.8873282062929893,0.013105374670814535
USD,sclmeet,CH,0.18438891238838395,0.5492940604088342,0.011368685099246247
USD,sclmeet,CY,0.20548003725746,-1.5424798193647984,0.10255398800155566
USD,sclmeet,DE,0.13051599279747264,-0.5190295134454106,0.006739613477666477
USD,sclmeet,EE,0.1372000463866086,-0.3729173887521333,0.003685684564334625
USD,sclmeet,ES,0.20090052169098482,1.0514725242947909,0.04632600231043219
USD,sclmeet,FI,0.2658765336308585,-1.1256184107428235,0.07647896937050759
USD,sclmeet,FR,0.15542159276704076,0.4174403578836282,0.0053445236006606535
USD,sclmeet,GB,0.13940275857975337,-0.39874694346909323,0.004292545447830433
USD,sclmeet,GR,0.22185701863222235,-1.3794041313859622,0.09041605670875545
USD,sclmeet,HR,0.08958596223258315,1.767949099037255,0.05126126048594655
USD,sclmeet,HU,0.08967455151101775,-2.2737905959328275,0.08488329137410643
USD,sclmeet,IE,0.18989642351282945,-1.224484708040277,0.058577619285311903
USD,sclmeet,IL,1.0000000000000002,0.0,0.0
USD,sclmeet,IS,0.25836596695298936,-0.0760951507053476,0.0003362082511095256
USD,sclmeet,IT,0.21177612089472334,-0.0849547388429105,0.00032318512932120915
USD,sclmeet,LT,0.12077343306678295,-0.1991939087726615,0.0009083881632394528
USD,sclmeet,LV,0.09154800199912777,-0.32422782378769843,0.0017656157663921822
USD,sclmeet,ME,0.12876114050099915,0.45897322439164306,0.00518884893783653
USD,sclmeet,NL,0.12500182194611326,0.9138342215322169,0.01988349750662997
USD,sclmeet,NO,0.27001570363591026,0.9169625686750051,0.051835521257622086
USD,sclmeet,PL,0.08945230326911043,-1.2595738338144693,0.02597675134199704
USD,sclmeet,PT,0.20418772190940915,1.9361385493632435,0.16030261321576122
USD,sclmeet,RS,0.1283589766144627,1.2030893070499578,0.03552491661785863
USD,sclmeet,SE,0.26143625096612666,0.28686171779661557,0.004854804645311306
USD,sclmeet,SI,0.15603597627629823,0.43740893159973665,0.005895557124005596
USD,sclmeet,SK,0.10031373534285296,0.5114038702083619,0.004860109816537718
USD,sclmeet,UA,0.49465931404258456,-1.066242147452048,0.18547371311736358
USD,stfdem,AT,0.12840097219089058,0.7650350167198832,0.014370204621402743
USD,stfdem,BE,0.12991112617072517,-0.41400910199306384,0.004265316477128375
USD,stfdem,BG,0.0908010828336769,-1.5274836422642872,0.03883595629457691
USD,stfdem,CH,0.18438891238838395,2.7863311275164957,0.29252695105250004
USD,stfdem,CY,0.20548003725746,-0.9133843663217454,0.03596008582398073
USD,stfdem,DE,0.13051599279747264,0.3461866607739772,0.002998275541446408
USD,stfdem,EE,0.1372000463866086,0.5144655208599572,0.007014640891895782
USD,stfdem,ES,0.20090052169098482,0.12776366993847432,0.0006839805047053898
USD,stfdem,FI,0.2658765336308585,1.0616597409336204,0.06803468036122567
USD,stfdem,FR,0.15542159276704076,-1.6487107196360136,0.08336985656855564
USD,stfdem,GB,0.13940275857975337,-1.5454215224457815,0.0644783744831134
USD,stfdem,GR,0.22185701863222235,-0.11768663053456509,0.0006581377091881999
USD,stfdem,HR,0.08958596223258315,-0.17700517508421632,0.0005138326476418701
USD,stfdem,HU,0.08967455151101775,-0.35808255729393573,0.002105172130942752
USD,stfdem,IE,0.18989642351282945,-1.008481371572836,0.03973385900275997
USD,stfdem,IL,1.0000000000000002,2.6645352591003757e-09,1.183291357831518e-06
USD,stfdem,IS,0.25836596695298936,-2.124465674190075,0.26205583931479265
USD,stfdem,IT,0.21177612089472334,0.42893287978586253,0.008238626750398683
USD,stfdem,LT,0.12077343306678295,-0.5975753340067531,0.00817531856414406
USD,stfdem,LV,0.09154800199912777,-0.6877787744990189,0.007944986681815657
USD,stfdem,ME,0.12876114050099915,0.8192524634323272,0.016532245219875116
USD,stfdem,NL,0.12500182194611326,0.7369033051154732,0.012929417303135193
USD,stfdem,NO,0.27001570363591026,0.5127741418353737,0.016209756376500902
USD,stfdem,PL,0.08945230326911043,1.1494139494350255,0.021631692662003023
USD,stfdem,PT,0.20418772190940915,0.4741050279334639,0.00961206856955524
USD,stfdem,RS,0.1283589766144627,0.15551133524889701,0.0005935556375016748
USD,stfdem,SE,0.26143625096612666,0.5606262028747742,0.018542716300213043
USD,stfdem,SI,0.15603597627629823,-0.32273630844545537,0.003209557882660542
USD,stfdem,SK,0.10031373534285296,0.4341876565523638,0.003503265138356557
USD,stfdem,UA,0.49465931404258456,0.8201154962368077,0.1097288205496309
USD,stfeco,AT,0.12840097219089058,1.0723370308937985,0.028233383796682793
USD,stfeco,BE,0.12991112617072517,0.2637018986300841,0.001730445777108586
USD,stfeco,BG,0.0908010828336769,-1.1905709038538759,0.023593447052370282
USD,stfeco,CH,0.18438891238838395,2.0030669190512786,0.15117895825278096
USD,stfeco,CY,0.20548003725746,-0.6435808959504578,0.01785335579028703
USD,stfeco,DE,0.13051599279747264,-0.30006371613244553,0.002252567685519837
USD,stfeco,EE,0.1372000463866086,-1.010827166028051,0.027079878092218537
USD,stfeco,ES,0.20090052169098482,0.49602401308664756,0.010309423263228451
USD,stfeco,FI,0.2658765336308585,1.3774248676327356,0.11452373140815265
USD,stfeco,FR,0.15542159276704076,-1.3829373954306114,0.05865771913531243
USD,stfeco,GB,0.13940275857975337,-2.1748609001361294,0.12769771877256975
USD,stfeco,GR,0.22185701863222235,-0.04523365906779957,9.722679241986682e-05
USD,stfeco,HR,0.08958596223258315,-0.6178918529951394,0.00626144694247249
USD,stfeco,HU,0.08967455151101775,-0.017413054060557206,4.978186650062743e-06
USD,stfeco,IE,0.18989642351282945,-0.6432226629757049,0.016163956048969565
USD,stfeco,IL,1.0000000000000002,1.7763568394002505e-09,5.259072701473413e-07
USD,stfeco,IS,0.25836596695298936,-1.5551453096508032,0.1404223879965211
USD,stfeco,IT,0.21177612089472334,0.0907545107741786,0.00036881840985812425
USD,stfeco,LT,0.12077343306678295,0.05738507064715852,7.539060007655248e-05
USD,stfeco,LV,0.09154800199912777,-1.0397520771533135,0.0181574655526264
USD,stfeco,ME,0.12876114050099915,1.201102584454585,0.03553501715910941
USD,stfeco,NL,0.12500182194611326,1.166491745259678,0.0323982299551187
USD,stfeco,NO,0.27001570363591026,0.35477346074635824,0.007759370755522594
USD,stfeco,PL,0.08945230326911043,1.5305781602861537,0.0383573505173696
USD,stfeco,PT,0.20418772190940915,0.10041862737161707,0.0004312174226085514
USD,stfeco,RS,0.1283589766144627,0.8214500960819405,0.01656150130133046
USD,stfeco,SE,0.26143625096612666,-0.1676104924720926,0.0016574062551947227
USD,stfeco,SI,0.15603597627629823,0.8707625255282605,0.02336409797627879
USD,stfeco,SK,0.10031373534285296,-0.668425309730409,0.008302785795933491
USD,stfeco,UA,0.49465931404258456,0.14498127018600704,0.0034292131116992622
USD,stfedu,AT,0.12840097219089058,0.793516836672452,0.015460111308345948
USD,stfedu,BE,0.12991112617072517,0.3068181005792336,0.002342574632497491
USD,stfedu,BG,0.0908010828336769,-0.9524505902746999,0.015099611660756235
USD,stfedu,CH,0.18438891238838395,0.7405660679708483,0.020664649793928694
USD,stfedu,CY,0.20548003725746,-0.247684974412855,0.002644313209203893
USD,stfedu,DE,0.13051599279747264,-2.0299292891131264,0.10308908915636042
USD,stfedu,EE,0.1372000463866086,1.575875963018814,0.06581682940938348
USD,stfedu,ES,0.20090052169098482,0.5843896763054912,0.014309815599644699
USD,stfedu,FI,0.2658765336308585,1.6074688797672712,0.1559713383439622
USD,stfedu,FR,0.15542159276704076,-1.159479118660913,0.041233100681831385
USD,stfedu,GB,0.13940275857975337,-0.22178246763758244,0.0013279281900498926
USD,stfedu,GR,0.22185701863222235,-0.8214162470753046,0.032061888162757915
USD,stfedu,HR,0.08958596223258315,1.1330542518195943,0.021054802720054697
USD,stfedu,HU,0.08967455151101775,-1.6325704047580294,0.043758771187896076
USD,stfedu,IE,0.18989642351282945,0.8770036400119701,0.030048844569758704
USD,stfedu,IL,1.0000000000000002,1.7763568394002505e-09,5.259072701473413e-07
USD,stfedu,IS,0.25836596695298936,-0.668292439341566,0.025931491703052728
USD,stfedu,IT,0.21177612089472334,0.4431940451326215,0.008795569892732181
USD,stfedu,LT,0.12077343306678295,-0.9987681381880693,0.022837508273232
USD,stfedu,LV,0.09154800199912777,-1.489222808972142,0.037249032260523035
USD,stfedu,ME,0.12876114050099915,-0.17246277587369568,0.0007326340018512966
USD,stfedu,NL,0.12500182194611326,0.7258399278024711,0.01254410421100558
USD,stfedu,NO,0.27001570363591026,0.6313583356283836,0.02457401347905437
USD,stfedu,PL,0.08945230326911043,-0.01761007691905696,5.077618677749884e-06
USD,stfedu,PT,0.20418772190940915,0.03305861384893463,4.673443722716e-05
USD,stfedu,RS,0.1283589766144627,0.8159582753979062,0.01634079705528712
USD,stfedu,SE,0.26143625096612666,-1.5606299927794114,0.14368997443821943
USD,stfedu,SI,0.15603597627629823,0.11637514955905674,0.0004173208299292213
USD,stfedu,SK,0.10031373534285296,0.34884203910439926,0.0022613911832552965
USD,stfedu,UA,0.49465931404258456,1.7655268836052689,0.5085332391202434
USD,stfgov,AT,0.12840097219089058,-0.3787463209647999,0.003522063407724869
USD,stfgov,BE,0.12991112617072517,0.11556198849485215,0.00033232383766774244
USD,stfgov,BG,0.0908010828336769,-1.4925037408325583,0.037077609324564796
USD,stfgov,CH,0.18438891238838395,2.861492513590156,0.30852165988713637
USD,stfgov,CY,0.20548003725746,-0.07837092590542158,0.0002647424156684218
USD,stfgov,DE,0.13051599279747264,-0.6346262934249755,0.010075973247396442
USD,stfgov,EE,0.1372000463866086,-1.1449911682746876,0.0347453882073827
USD,stfgov,ES,0.20090052169098482,-0.21094836960245822,0.0018645812522445442
USD,stfgov,FI,0.2658765336308585,0.9701478491820152,0.056811401271315655
USD,stfgov,FR,0.15542159276704076,-0.42731844087415205,0.005600456151667379
USD,stfgov,GB,0.13940275857975337,-1.7937031160154686,0.08686029361218582
USD,stfgov,GR,0.22185701863222235,0.16940095022405638,0.0013636226356814561
USD,stfgov,HR,0.08958596223258315,-0.845452441584308,0.011722712990292875
USD,stfgov,HU,0.08967455151101775,0.6173339077021577,0.006256933547965611
USD,stfgov,IE,0.18989642351282945,-0.02184737155032793,1.8647618460312717e-05
USD,stfgov,IL,1.0000000000000002,2.6645352591003757e-09,1.183291357831518e-06
USD,stfgov,IS,0.25836596695298936,-0.9836358688947505,0.05617759190666792
USD,stfgov,IT,0.21177612089472334,0.4433534233094464,0.00880189702625515
USD,stfgov,LT,0.12077343306678295,-0.44537117643052226,0.004541126213897115
USD,stfgov,LV,0.09154800199912777,-1.323553008998377,0.029422414876485954
USD,stfgov,ME,0.12876114050099915,1.9544616384285238,0.09409155108740508
USD,stfgov,NL,0.12500182194611326,0.35244357700691153,0.0029575843845254047
USD,stfgov,NO,0.27001570363591026,0.039720986015331625,9.726672563307363e-05
USD,stfgov,PL,0.08945230326911043,0.9208489293627267,0.013883991911244526
USD,stfgov,PT,0.20418772190940915,-0.3190535220258706,0.00435306171552431
USD,stfgov,RS,0.1283589766144627,1.3854806192716578,0.0471127270738094
USD,stfgov,SE,0.26143625096612666,-0.021038483149134417,2.611291879950434e-05
USD,stfgov,SI,0.15603597627629823,-0.1150214816084651,0.0004076687982923605
USD,stfgov,SK,0.10031373534285296,0.6457530034313282,0.00774909403898154
USD,stfgov,UA,0.49465931404258456,-0.16859637778248104,0.004637320949712673
USD,stfhlth,AT,0.12840097219089058,0.8047136215501658,0.015899484000992756
USD,stfhlth,BE,0.12991112617072517,1.7472752948472892,0.0759721041125464
USD,stfhlth,BG,0.0908010828336769,-0.6862078954246609,0.007837765919775967
USD,stfhlth,CH,0.18438891238838395,0.9623348717057723,0.03489417044116413
USD,stfhlth,CY,0.20548003725746,1.0484464997719884,0.04738120703236863
USD,stfhlth,DE,0.13051599279747264,-0.7727821958429879,0.014940498843540059
USD,stfhlth,EE,0.1372000463866086,1.4131391939408742,0.052925232981309
USD,stfhlth,ES,0.20090052169098482,1.1774883210496916,0.058095458489549945
USD,stfhlth,FI,0.2658765336308585,0.6139310452827296,0.02275091363189635
USD,stfhlth,FR,0.15542159276704076,-0.3677484919243982,0.004147839393002786
USD,stfhlth,GB,0.13940275857975337,-1.2268274618381176,0.04063377257863838
USD,stfhlth,GR,0.22185701863222235,-1.5661999499481318,0.11656198349642587
USD,stfhlth,HR,0.08958596223258315,0.9991589554560595,0.016372648473135985
USD,stfhlth,HU,0.08967455151101775,-1.3405785576054907,0.029505692799705472
USD,stfhlth,IE,0.18989642351282945,-2.142290223856213,0.179300539916919
USD,stfhlth,IL,1.0000000000000002,0.0,0.0
USD,stfhlth,IS,0.25836596695298936,-1.4001023095866885,0.11381878587165598
USD,stfhlth,IT,0.21177612089472334,0.40397980184847254,0.00730794810579891
USD,stfhlth,LT,0.12077343306678295,-0.1898537589862723,0.0008251972262167822
USD,stfhlth,LV,0.09154800199912777,-0.3014862382351963,0.001526618853380128
USD,stfhlth,ME,0.12876114050099915,0.6453942293217237,0.010259979249059805
USD,stfhlth,NL,0.12500182194611326,0.9350311971196049,0.020816616744004087
USD,stfhlth,NO,0.27001570363591026,1.1881410697472767,0.08702825408533232
USD,stfhlth,PL,0.08945230326911043,-0.40354253459185585,0.002666344198579708
USD,stfhlth,PT,0.20418772190940915,-1.0808463910854462,0.04995692423113605
